Scenario	Horizon	CapReq	Products	NumOfOrders	BatchSizes	System	WS1	WS2	WS3	WS4	WS5	WS6	WS7	WS8	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	WS1	WS2	WS3	WS4	WS5	WS6	WS7	WS8	OperatorCost	OperationCost	SetupCost	LatenessCost	Investment
375	40	480716	43	136	277	2	120	50	28	11	89	60	4	24	831	0	120	481	0	588	0	0	940	0	1418	747	821	0	1453	991	0	0	806	1324	0	0	0	925	990	730	0	254	1706	0	540	33	0	0	0	774	951	707	348	0	908	0	2326	786	154	1015	969	0	1654	1233	0	1057	1641	787	0	482	718	395	818	2086	0	0	50	388	0	1102	577	120	50	28	11	89	60	4	24	5380	11760	210	12170	8978
376	40	754590	39	222	290	2	97	38	28	13	81	52	4	15	0	0	0	2073	1964	2109	0	2270	824	0	1333	1153	2414	1793	0	0	1167	0	2223	687	0	0	2280	2782	0	0	1481	2370	573	1379	0	4414	910	3406	0	1088	0	0	0	1438	984	0	2146	767	780	1116	0	0	2048	0	2124	1693	705	0	0	0	0	1775	0	1405	93	3456	714	701	0	1847	0	97	38	28	13	81	52	4	15	8260	19040	235	0	7486
377	40	625860	49	172	291	2	131	49	33	15	99	60	6	27	0	679	868	0	292	2564	1900	481	0	826	2089	0	440	256	0	1482	252	1060	1751	1069	1445	0	610	486	1491	643	844	355	1983	21	1137	0	0	961	1324	1271	1144	0	555	0	1146	1103	1956	436	1326	0	1509	311	0	0	1157	1223	1262	1164	1031	0	624	0	0	888	0	982	0	994	693	823	1084	131	49	33	15	99	60	6	27	6900	15050	215	1970	9619
378	40	2069156	6	599	394	2	18	4	7	2	13	7	0	3	0	0	0	47675	0	0	0	0	0	0	0	0	0	0	47929	0	0	0	0	0	0	20259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43482	0	0	0	0	0	0	0	0	0	0	0	0	50006	0	0	0	0	0	0	0	26830	0	0	0	0	18	4	7	2	13	7	0	3	21940	56140	440	19110	1239
379	40	859643	62	288	270	2	168	64	45	19	122	83	7	32	442	2128	2956	1001	590	798	1031	693	1227	1314	883	516	2093	1650	2268	1756	0	813	1783	1261	1060	468	838	597	1681	1231	900	1474	225	729	0	553	1709	1978	0	879	1465	470	1023	0	2877	1538	1059	2028	1073	2026	0	0	3223	1787	676	1938	999	1291	558	987	1382	1935	1681	1948	0	49	1399	280	1156	2110	1409	164	61	45	18	120	82	6	32	9300	25340	245	880	12197
380	40	317661	49	120	235	2	133	54	28	15	96	60	6	25	0	878	406	102	185	566	0	435	746	0	0	425	0	0	1343	486	950	561	809	0	344	0	720	280	0	0	702	0	950	1077	715	207	1190	0	346	0	1039	134	477	0	397	364	1160	488	0	730	351	0	361	845	487	0	512	216	231	0	0	532	0	1320	1203	1073	892	492	0	404	75	127	47	26	15	92	56	6	25	3660	10130	195	4350	9018
381	40	54946	14	166	28	2	39	13	16	4	34	16	1	5	0	0	0	292	0	379	0	0	0	0	588	0	0	0	0	0	271	0	0	0	0	0	0	328	0	374	298	0	0	0	0	0	0	426	0	0	0	0	0	346	0	0	0	0	301	0	0	0	0	0	0	0	0	0	319	0	0	0	0	334	182	0	0	0	0	0	212	39	13	16	4	34	16	1	5	980	15670	200	190	2964
382	40	280520	33	227	119	2	88	22	28	11	64	43	2	20	0	0	0	382	1000	0	0	588	832	1206	0	375	1360	981	0	557	0	917	0	0	660	0	1124	1447	916	0	0	839	816	0	797	847	0	807	864	0	0	0	0	884	0	0	315	0	0	0	0	0	0	0	637	663	874	0	1235	0	883	461	1162	0	772	1134	562	0	228	0	0	88	22	28	11	64	43	2	20	3320	19230	200	1930	6228
383	40	1846478	63	433	358	2	172	60	43	20	124	78	7	33	1370	0	1469	872	4181	2039	0	1460	1834	3125	2825	2755	1183	3028	2490	3462	2707	2652	1552	2560	2860	806	3097	2685	2428	2682	1904	2635	0	2913	4378	1220	3126	579	1786	1294	1859	4072	3738	1937	2111	36	2234	2452	0	2237	2601	1787	2443	2264	2982	3704	2304	2317	2469	6090	1600	2073	2589	2480	3050	769	2609	3020	4567	3069	3526	172	60	43	20	124	78	7	33	19600	36870	400	22360	12329
384	40	1056853	49	490	192	2	125	48	31	9	95	63	4	24	0	1658	0	0	1728	2004	1587	0	1403	0	2987	1115	0	1723	914	1517	3018	2243	1756	1132	2474	952	2820	1825	1402	2241	1580	851	0	2730	1290	1374	0	3626	2660	2739	457	2018	0	2357	0	1554	0	0	3123	1716	1721	0	2328	1496	3261	2387	1423	0	0	0	0	1502	2558	2524	1825	1821	2889	1692	2025	0	0	120	47	31	9	92	63	4	23	11460	39660	270	13040	9029
385	40	2656611	27	510	374	2	84	24	23	10	52	36	3	17	0	0	5632	6872	5970	0	0	6426	0	0	0	0	6067	0	8227	7710	7211	7405	5266	9069	0	0	0	0	0	0	7450	6609	10207	0	8697	0	4900	0	0	6298	4431	7420	7266	0	0	0	0	3672	0	0	0	0	0	8653	6873	0	0	0	6171	0	0	0	11570	0	0	8510	0	0	0	0	6374	84	24	23	10	52	36	3	17	28120	47590	540	35570	5749
386	40	196282	25	411	51	2	61	22	26	13	56	36	3	12	0	0	0	840	0	0	0	0	0	1036	0	0	1076	508	565	0	0	1402	0	0	0	0	1070	0	1024	0	1088	1068	0	1047	0	841	0	760	0	0	889	0	0	542	0	0	772	0	727	780	0	836	0	0	0	0	934	285	0	0	0	0	0	0	0	441	1063	0	599	0	678	61	22	26	13	56	36	3	12	2500	38490	200	1860	5080
387	40	1538936	49	497	263	2	139	44	35	15	99	64	3	31	0	1668	856	3626	0	3330	1431	3282	2025	3946	0	0	3534	0	3438	1520	0	1894	2511	0	0	2060	2622	3949	2129	677	0	2663	3720	1593	1920	3238	0	0	5154	1997	2068	3318	2884	935	3306	1963	5639	0	0	1001	0	3344	0	2735	913	2389	2532	0	2439	2912	1514	3162	3086	3192	0	3587	3605	0	3536	3435	2302	139	44	35	15	99	64	3	31	16420	43520	345	19160	9785
388	40	2246605	2	506	345	2	5	3	4	0	4	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	4	0	4	5	0	1	23760	55660	470	26030	552
389	40	497023	7	215	205	2	21	4	5	2	13	11	1	4	0	0	0	0	0	0	6890	0	6023	0	0	5382	2027	0	0	0	9997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6343	0	0	21	4	5	2	13	11	1	4	5540	18270	195	8560	1373
390	40	316555	33	286	102	2	88	31	25	10	66	45	3	17	497	0	786	395	0	552	814	556	0	1356	0	0	0	0	1168	0	0	0	0	0	619	900	878	789	611	577	0	1000	0	0	1689	0	618	0	1413	1069	1024	537	0	0	0	0	917	1434	870	0	0	0	0	773	941	0	0	876	488	1372	891	934	815	0	0	0	0	0	888	0	0	88	31	25	10	66	45	3	17	3660	23780	200	7070	6535
391	40	114498	64	351	26	2	174	63	45	20	126	83	7	34	87	0	135	127	108	256	64	174	82	117	200	74	61	60	238	172	233	93	115	168	38	0	128	141	143	367	216	78	153	44	142	192	194	99	208	175	89	155	103	141	131	116	121	183	231	183	275	76	143	89	120	118	99	133	137	160	68	129	64	165	171	0	71	139	225	123	249	174	63	45	20	126	83	7	34	1660	30040	200	520	12705
392	40	778486	44	209	333	2	114	46	32	13	83	54	6	20	0	1794	0	1540	765	0	2478	0	0	1186	3188	978	0	0	356	2801	1427	0	1486	1698	1148	2779	0	0	392	1331	545	0	1069	0	2284	1511	2360	1494	0	267	187	1096	2039	592	856	913	0	0	0	0	1277	1111	995	3268	428	4294	667	2317	0	2602	1307	3690	174	1816	0	2578	0	0	2526	0	0	114	46	32	13	83	54	6	20	8480	16360	230	6380	8598
393	40	3645358	10	638	393	2	34	15	7	2	17	14	0	6	0	22375	0	0	0	34000	29766	0	0	0	0	0	0	0	0	0	0	0	25400	0	0	0	11871	0	0	0	0	0	0	0	0	0	23505	0	0	0	0	29328	32150	0	0	13808	0	0	0	0	0	0	28554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	15	7	2	17	14	0	6	38380	64730	685	35230	2369
394	40	240419	21	460	41	2	62	28	15	5	39	26	3	8	0	0	328	0	0	0	0	0	0	617	0	0	0	0	0	0	0	0	1291	1217	0	0	604	998	0	748	0	1247	0	0	0	0	903	0	1030	329	0	0	0	0	537	1046	917	604	0	899	0	990	1382	0	0	0	0	0	0	0	1013	0	866	0	0	0	1116	0	0	0	0	62	28	15	5	39	26	3	8	2920	41320	200	1680	4545
395	40	391231	19	137	306	2	43	15	16	5	35	27	2	11	0	0	3219	0	0	0	2332	0	1159	4176	0	3418	3302	0	0	0	2352	0	0	0	0	2127	0	0	0	0	0	1495	0	0	2997	0	1853	0	0	0	0	0	0	1380	0	0	0	2455	1345	0	0	0	1881	1240	2063	0	0	0	0	0	0	0	0	2297	0	0	851	0	0	0	0	43	15	16	5	35	27	2	11	4500	11300	190	7860	3478
396	40	270700	47	126	178	2	119	43	28	10	92	59	4	25	743	729	0	0	518	54	167	0	789	50	996	1188	0	0	230	678	836	38	0	0	251	298	367	0	1088	783	0	0	374	857	240	823	12	392	0	84	0	0	0	861	330	374	0	787	481	0	78	0	360	507	810	295	605	315	222	892	0	335	0	371	354	0	358	862	90	0	503	118	41	28	10	89	58	4	24	3180	10180	195	0	8514
397	40	2134718	14	555	295	2	40	16	13	4	28	26	2	11	0	0	0	0	0	11687	12978	0	0	0	0	0	6280	0	13961	0	0	0	12026	0	11634	0	0	0	0	0	0	12687	0	6183	0	0	0	0	0	0	9567	0	0	0	0	0	12392	0	14907	0	0	0	0	0	12404	0	20080	0	0	0	7142	0	0	0	0	0	0	0	0	0	0	40	16	13	4	28	26	2	11	22660	56260	455	20780	3235
398	40	642183	24	407	143	2	75	22	19	8	49	38	2	16	2008	0	0	2454	0	1436	4089	0	0	3041	0	0	1667	0	0	0	0	0	2306	0	0	1982	1599	3396	0	0	2926	0	3062	0	2404	2463	3280	0	0	0	0	0	2597	0	0	3165	0	0	1291	1763	0	3043	0	0	0	0	0	0	2192	0	0	0	422	0	0	0	0	0	3646	2006	0	75	22	19	8	49	38	2	16	7140	38270	215	7750	5239
399	40	227950	66	121	183	2	175	66	45	19	132	85	7	34	0	517	328	406	663	462	215	306	0	306	728	310	61	725	541	528	312	41	412	0	0	0	375	879	257	0	471	367	351	266	181	0	613	473	725	317	0	257	591	271	849	0	74	346	638	40	0	69	0	376	348	373	0	428	315	585	67	1023	387	549	123	666	504	113	355	493	118	144	53	40	17	110	69	5	29	2720	10070	190	2890	10698
400	40	2451810	9	540	352	2	26	11	6	2	16	13	0	5	0	0	0	0	0	24860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9750	0	0	0	0	0	0	0	19443	26253	0	0	0	0	25760	0	0	0	0	0	0	0	0	11073	0	0	0	29624	0	21486	0	0	0	0	0	0	21703	0	0	0	0	0	0	0	26	11	6	2	16	13	0	5	25940	47890	490	20650	1896
401	40	271609	46	147	145	2	125	46	31	15	84	57	3	25	680	205	340	0	675	462	638	199	731	765	54	698	0	259	0	230	40	685	0	125	133	0	253	489	0	182	0	266	693	751	915	145	388	713	661	0	0	531	1795	86	0	105	903	0	0	453	61	67	0	0	275	0	0	5	722	1202	0	906	617	317	454	483	0	0	0	0	0	122	46	30	14	82	55	3	24	3180	12950	190	3870	8766
402	40	2269867	27	573	321	2	79	25	13	11	51	34	3	19	0	0	4704	0	0	8554	6470	7374	0	6701	7949	7953	6969	0	0	0	7628	0	4171	0	5982	0	0	6726	0	0	0	0	0	0	7097	7979	1974	0	6568	0	0	0	3767	0	0	0	0	9301	0	0	0	0	5616	0	0	7253	0	0	0	7706	0	0	6970	8288	5176	0	9450	9639	0	5789	0	79	25	13	11	51	34	3	19	24040	49470	475	34750	5283
403	40	157781	32	103	109	2	93	37	25	9	58	41	2	20	0	0	200	157	0	0	0	0	0	0	0	0	0	0	0	0	408	0	315	284	460	461	0	100	0	514	0	444	0	283	381	483	0	0	0	104	0	190	77	0	0	0	259	361	746	0	435	0	0	459	179	0	0	222	457	752	0	231	357	0	1017	0	224	360	355	0	0	91	34	25	9	55	40	2	20	2000	8840	180	1840	6541
404	40	1802507	60	556	277	2	163	61	42	18	121	78	7	31	1985	3139	0	1901	3345	4182	0	2328	0	2874	2328	3120	2413	1940	1851	0	3243	3653	1496	1742	2433	2230	4219	4689	2637	1811	5741	2488	2775	2106	1851	2613	0	3072	1930	2828	3549	1998	1148	1984	2923	2420	1825	2793	2963	0	1496	3153	575	5177	3146	1674	2101	0	1921	366	2814	1493	1436	1563	2954	2475	3056	4323	1752	3114	2651	163	61	42	18	121	78	7	31	19140	48240	410	7700	12008
405	40	1027845	36	604	139	2	104	37	31	15	72	44	1	22	2863	0	2855	2929	3271	1840	0	2871	0	2153	2306	0	0	0	0	2109	3508	0	2233	0	3462	3324	0	3175	1388	1645	0	1059	0	871	3434	1512	1998	2168	0	0	0	1349	3065	0	0	0	2276	0	2274	2017	4253	0	0	0	2939	0	0	1068	1846	1756	0	3043	0	1762	0	0	0	2358	0	1152	0	104	37	31	15	72	44	1	22	11080	54470	250	7930	7523
406	40	2008365	45	594	296	2	127	36	33	15	90	56	5	24	0	2935	5118	3625	2673	2823	4867	3734	1266	0	0	4444	3387	2871	0	0	0	2714	3385	0	4018	4796	0	0	4999	3300	0	1492	3884	5133	0	3767	4414	2806	4435	2449	3352	0	4864	3366	5653	2896	4172	3570	0	0	0	0	7135	0	0	2492	3312	3326	4716	5419	6714	3201	4044	4215	0	0	5003	0	4480	4766	0	127	36	33	15	90	56	5	24	21280	51110	415	23480	8759
407	40	1124081	40	379	286	2	93	37	26	14	85	51	6	18	2368	2735	0	3333	3069	1690	0	2862	1424	0	2576	2087	0	0	3547	4370	0	0	0	0	3064	2345	3292	4665	1526	1132	3491	5261	0	1909	1258	3224	1869	2076	0	0	1849	0	0	2737	4618	1071	0	0	3081	703	0	2831	3460	0	0	0	3254	3158	0	2613	0	3507	0	0	2460	2006	0	1142	0	0	4794	93	37	26	14	85	51	6	18	12100	31180	280	12830	7354
408	40	914989	7	432	148	2	21	3	4	1	11	8	0	7	0	0	6909	0	0	11442	0	0	0	0	0	0	0	0	0	9638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9672	0	0	4824	0	0	11286	0	0	0	0	0	21	3	4	1	11	8	0	7	9860	32470	220	9610	1226
409	40	747704	51	450	148	2	130	48	35	14	102	69	6	23	1002	292	1032	1249	2030	2041	1358	0	1240	1851	0	649	1113	1828	664	0	811	2051	1056	1553	2151	884	0	0	1516	2285	0	0	585	1449	1480	1724	1417	2173	2431	561	1102	1800	0	852	783	0	1000	1109	1487	0	0	621	0	1768	0	1019	1384	1584	666	925	1105	1134	0	960	947	0	1757	1999	1152	0	923	130	48	35	14	102	69	6	23	8220	37900	215	5750	9781
410	40	421472	17	427	82	2	36	16	15	7	31	21	3	10	0	0	0	0	0	0	2119	2670	0	2366	0	0	0	0	0	2554	0	0	0	1645	2062	0	0	0	0	0	2189	0	0	0	0	0	2049	2191	1861	0	0	0	0	0	0	0	0	0	0	1419	0	703	0	0	0	0	1626	0	0	2392	0	1701	0	0	0	2954	0	0	2361	0	0	36	16	15	7	31	21	3	10	4760	35200	200	5820	3133
411	40	1718563	33	518	283	2	89	30	24	8	67	41	2	13	0	4374	0	0	9510	0	0	7620	3316	2698	4382	2972	0	5349	0	0	0	3581	3100	4796	0	5304	0	2736	0	0	0	3477	0	0	0	6048	0	3258	4818	4107	0	0	0	4946	3282	4863	0	0	0	4793	4262	0	0	0	0	0	5452	5905	0	807	4315	4719	4385	0	0	3905	0	6536	3137	3982	0	89	30	24	8	67	41	2	13	18300	42720	400	13910	6354
412	40	2591173	60	640	358	2	158	59	43	18	115	75	7	31	6174	0	4091	2381	4005	3267	1847	4138	3299	2842	0	2077	3160	7679	3162	4335	4337	4501	6156	4542	758	0	7129	0	1776	2566	2435	2641	3468	3972	6577	0	3392	2390	3105	3698	3058	5124	4059	3290	4941	4152	4124	3340	4941	6135	4939	2831	4396	3784	6048	6019	4041	3274	0	1969	1487	2742	4045	5495	3200	2988	3695	2441	2929	3600	0	158	59	43	18	115	75	7	31	27380	53900	510	22290	11691
413	40	286198	19	525	45	2	49	13	14	5	33	23	1	8	0	1205	704	0	1119	0	1662	0	0	0	0	0	0	0	988	0	0	1355	0	0	0	0	0	0	577	0	954	1965	831	1919	0	0	0	0	0	0	0	916	0	0	0	1000	0	0	0	0	0	0	0	0	1461	1420	0	0	0	0	0	0	1531	1145	0	1622	0	0	0	1217	0	49	13	14	5	33	23	1	8	3300	41790	200	2830	3362
414	40	409650	56	269	124	2	144	55	38	17	107	72	7	25	277	157	0	502	133	271	0	1295	14	255	0	323	790	0	1202	262	252	478	603	220	746	540	731	370	308	1530	1056	0	0	1049	581	547	1085	1384	0	1368	585	1032	0	636	238	505	0	187	909	808	230	468	547	1078	437	829	122	385	775	898	452	440	88	277	356	887	0	995	874	0	0	142	52	38	17	104	71	7	25	4680	22520	195	7820	10512
415	40	573103	22	523	92	2	59	18	15	10	42	27	2	10	0	0	0	0	2066	0	1916	1682	1743	0	2246	2454	1177	2183	2579	2340	0	4166	0	1885	0	0	0	0	0	2663	2123	0	0	0	0	1283	2582	2547	0	0	0	0	0	2616	0	1916	0	0	0	0	0	0	2119	0	0	0	0	0	0	0	0	0	0	0	0	2202	1593	0	0	0	0	59	18	15	10	42	27	2	10	6360	42870	205	8110	4125
416	40	656352	47	209	307	2	123	49	39	14	89	60	3	23	0	2250	793	1850	432	1521	2156	0	1721	1652	0	0	501	995	2782	0	1319	869	820	1105	845	0	961	1378	2277	99	0	1138	0	1085	0	2388	1497	1387	505	1283	2066	1264	1304	0	0	1312	0	0	0	1015	2453	840	0	1444	2132	2226	2517	491	0	252	928	1386	0	3417	2096	0	718	0	0	761	0	122	49	39	14	86	59	3	23	7260	18230	215	7470	9293
417	40	1873841	57	377	415	2	152	57	43	19	113	75	5	32	4260	1199	0	3215	2782	2791	2664	4063	4387	2118	0	786	2803	642	4358	1835	2054	1437	973	3506	2185	0	3635	1778	3259	2092	1725	2335	4026	2378	3292	3835	0	2144	2485	2185	0	2071	3677	1327	3507	1607	345	0	2459	4928	2009	1143	2830	0	3800	0	3566	2183	0	2259	5825	3650	2909	4139	3948	2261	2258	0	2064	5775	2640	152	57	43	19	113	75	5	32	19900	33180	390	24480	11385
418	40	442509	56	344	115	2	145	53	38	15	113	68	6	27	0	654	0	1286	883	899	0	914	915	0	806	495	402	694	923	626	282	1206	1652	426	510	705	977	683	1251	315	820	427	218	1125	719	0	1262	216	744	614	621	0	0	249	184	476	183	0	705	536	1482	1211	818	828	386	296	551	695	464	759	0	0	648	550	888	1309	506	554	581	0	572	145	53	38	15	113	68	6	27	5000	28410	200	8420	10664
419	40	93077	46	452	18	2	123	49	38	10	91	63	5	24	70	139	0	175	0	163	0	0	233	150	0	243	240	112	247	210	0	0	220	119	131	0	94	153	0	65	0	165	207	85	0	0	0	186	193	260	0	159	0	0	123	253	47	210	115	151	162	228	274	170	127	233	182	254	0	285	0	195	122	0	0	255	265	111	215	0	128	123	49	38	10	91	63	5	24	1360	37870	200	340	9454
420	40	1537342	23	370	306	2	60	24	20	10	43	35	2	15	6232	0	1625	4328	6227	0	0	0	0	0	0	0	0	0	5058	4533	4782	0	0	5415	0	0	0	6773	0	5396	0	4280	0	7695	2165	6756	0	0	5532	0	0	3648	5744	0	0	0	0	3117	5935	0	0	6645	3941	0	4111	0	0	0	0	0	0	0	3250	0	0	0	0	0	0	0	0	60	24	20	10	43	35	2	15	16400	33580	370	19150	4780
421	40	630573	48	230	214	2	131	47	35	17	98	65	5	24	528	973	0	1209	0	561	0	1645	1197	1077	0	1335	668	0	1108	1564	1587	358	337	1678	1377	0	1069	0	566	578	1222	0	1390	1242	323	463	1804	1072	0	0	1209	657	0	1119	0	0	959	764	1379	1119	0	0	1631	1574	336	71	1748	792	1507	0	354	0	0	1474	452	211	0	641	626	2025	1603	131	47	35	17	98	65	5	24	7000	20700	215	4420	9653
422	40	83925	15	116	82	2	39	21	6	4	32	18	2	10	0	0	0	0	0	673	0	0	0	0	1083	0	0	975	0	0	0	562	0	0	0	0	549	0	1015	0	0	0	0	657	0	0	0	0	0	945	542	0	237	0	0	0	662	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	449	0	637	0	0	39	21	6	4	32	18	2	10	1300	10300	195	0	3044
423	40	1285960	57	437	254	2	142	64	42	17	115	70	6	27	0	891	2207	1162	2577	1431	1344	1204	979	2421	2221	2556	2073	1484	1870	2252	2628	1374	0	2882	1345	947	2285	1615	1852	1117	2409	1683	1594	1553	0	0	1590	1587	0	3147	1907	3606	3157	1424	1328	0	2414	1606	1062	2621	3177	0	2000	1790	1148	1083	3488	2219	1412	0	2360	691	0	3173	1901	1067	3481	3204	1842	1340	0	142	64	42	17	115	70	6	27	13760	37940	315	11330	11214
424	40	110792	19	193	56	2	51	22	15	4	40	26	2	9	0	797	734	0	0	0	0	0	506	440	0	0	343	0	0	0	288	0	497	0	0	0	667	659	0	0	0	0	0	0	0	0	0	0	0	0	740	773	0	0	520	0	0	0	571	0	0	0	0	468	0	0	0	0	727	892	0	0	0	0	439	0	0	0	447	0	354	51	22	15	4	40	26	2	9	1540	16790	200	2280	3971
425	40	631527	66	479	116	2	177	67	46	20	130	86	7	34	1703	885	1178	581	562	794	1292	529	677	1147	517	1190	761	912	749	581	908	496	1144	1103	1268	1262	809	1228	1458	1009	448	1787	1877	1219	901	230	959	950	710	732	1183	1015	773	0	504	523	457	1590	899	799	892	152	390	976	579	859	744	570	728	269	460	739	1576	487	949	752	116	93	1490	129	306	177	67	46	20	130	86	7	34	7000	41870	205	4150	13088
426	40	782134	32	355	221	2	77	34	22	12	64	37	3	17	0	0	2456	0	0	0	0	2768	0	2062	1993	3039	0	1675	3266	2666	3997	3445	2398	0	0	0	2357	0	2188	0	2047	0	0	2503	1283	0	0	1883	0	2412	2160	2060	0	1579	0	0	0	0	2685	2789	2768	0	1458	0	0	0	3221	0	2692	0	0	0	0	2493	1863	3144	2107	0	3037	0	0	77	34	22	12	64	37	3	17	8600	29690	235	8640	6054
427	40	888089	12	266	277	2	34	10	13	6	27	20	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	9270	0	0	4300	0	7466	2674	0	8882	0	0	2136	0	0	8338	0	0	0	7402	0	5646	0	0	0	0	0	0	0	0	0	0	0	2907	0	0	9207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5360	34	10	13	6	27	20	0	3	9680	25250	245	5180	2573
428	40	285297	12	123	218	2	31	12	6	4	26	16	1	9	0	0	0	0	0	432	0	753	3249	0	0	0	0	0	0	3477	0	2407	0	0	0	2154	0	1852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2264	0	0	0	3870	0	2954	0	2053	0	0	1366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	12	6	4	26	16	1	9	3380	9910	190	310	2314
429	40	650121	35	185	315	2	86	34	23	10	69	46	4	20	1144	1063	850	0	2228	0	1262	0	1550	3083	0	1362	0	0	303	2708	844	0	0	1791	0	0	0	0	2153	0	2528	2421	0	1303	1655	894	1952	0	772	0	1436	0	0	0	2439	0	2696	0	0	0	581	0	0	0	1606	0	1699	0	1577	2318	3023	0	0	2020	194	0	962	1478	1239	3143	0	86	34	23	10	69	46	4	20	7180	15620	210	5360	6629
430	40	660703	11	176	319	2	25	9	5	0	20	12	0	4	0	0	0	0	0	0	7263	0	0	0	5783	0	0	0	0	0	0	5655	0	0	0	0	0	4288	0	0	0	0	0	0	0	0	0	0	5167	0	0	0	0	3366	0	0	0	0	0	0	0	0	0	0	5557	0	0	0	0	0	1307	0	0	4981	6008	0	0	6739	0	0	0	25	9	5	0	20	12	0	4	7260	11960	220	0	1755
431	40	509636	45	236	206	2	115	50	28	12	86	53	5	22	1373	136	945	0	806	839	0	0	1076	928	1470	1417	0	0	1075	601	655	1036	0	762	590	1752	2427	555	0	1300	655	0	2045	791	0	1274	1453	1743	991	1104	1068	822	844	1618	0	0	0	0	0	521	1181	1369	0	0	805	0	0	1434	1382	0	1394	781	968	869	1691	700	1427	0	0	0	0	114	50	28	12	85	51	5	20	5720	19620	210	5100	8562
432	40	1637313	45	443	338	2	120	41	31	15	85	52	5	23	0	0	4390	0	0	2097	3387	2590	2520	4264	3893	0	5769	0	0	4936	3054	4330	3127	0	2796	0	0	4079	5873	0	1370	4588	1280	3707	1785	2728	3258	3097	0	4123	2669	2571	0	0	961	4106	0	3222	0	3454	4634	0	3460	0	4316	5772	2329	3780	5039	3614	2483	0	0	2616	3015	4026	0	2479	323	1640	0	120	41	31	15	85	52	5	23	17420	36250	355	11190	8543
433	40	582187	3	203	379	2	5	1	1	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38730	0	0	0	0	0	0	0	0	21716	0	0	16503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	1	5	2	0	0	6460	9870	215	15670	317
434	40	919704	13	424	181	2	33	20	7	5	27	17	1	5	0	7502	0	0	0	0	0	0	0	0	0	0	7534	0	6322	0	0	0	0	0	0	0	0	0	0	7554	0	0	0	7353	0	0	0	0	0	0	5019	0	0	0	0	4939	1965	0	7027	5082	0	0	0	0	0	0	0	7101	0	0	0	0	0	0	3957	0	0	0	5204	0	0	33	20	7	5	27	17	1	5	9960	37540	245	19960	2721
435	40	200609	4	155	92	2	15	3	3	1	9	6	1	2	0	0	5678	0	0	5006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	3	3	1	9	6	1	2	2420	15020	195	2680	923
436	40	1425971	32	500	265	2	81	28	16	16	65	42	4	14	0	0	1530	0	0	3390	7009	2059	4250	5177	0	0	5291	1738	4037	3215	0	0	4776	0	3653	3577	5169	4430	6281	0	6600	0	0	5851	0	5822	0	0	1346	0	4939	0	0	0	0	0	4596	0	0	5243	0	3088	3222	4026	0	5673	0	2801	0	0	4867	0	4473	0	787	0	0	3647	0	0	0	81	28	16	16	65	42	4	14	15220	42900	320	22040	5852
437	40	1088082	50	258	344	2	140	52	28	14	96	60	5	24	0	2037	0	0	1598	2394	0	2252	1289	1784	419	0	0	0	853	2900	1880	1011	0	1143	2448	0	1690	3437	2205	1928	1042	1981	992	2532	2192	1407	2900	0	0	2736	1475	1435	0	653	0	1652	2598	861	0	1000	1211	1504	0	2149	1683	1011	99	5147	1116	2705	1494	1900	1929	0	2744	1776	0	476	2143	1647	1409	140	52	28	14	96	60	5	24	11680	21240	290	4320	9760
